Date,Open,High,Low,Close,Adj Close,Volume
2021-03-19,3030.0,3099.0,3005.0,3050.199951171875,2895.82275390625,5776626
2021-03-22,3048.699951171875,3139.449951171875,3018.64990234375,3129.64990234375,2971.251220703125,2821646
2021-03-23,3140.0,3169.0,3122.85009765625,3142.60009765625,2983.545654296875,3305973
2021-03-24,3111.199951171875,3152.300048828125,3111.14990234375,3121.10009765625,2963.1337890625,2207104
2021-03-25,3112.199951171875,3130.85009765625,3050.0,3064.85009765625,2909.73095703125,3179786
2021-03-26,3090.64990234375,3118.0,3043.050048828125,3066.800048828125,2911.58251953125,3697370
2021-03-30,3083.0,3188.449951171875,3060.89990234375,3158.550048828125,2998.6884765625,4694008
2021-03-31,3155.0,3205.0,3132.0,3177.85009765625,3017.01220703125,3530069
2021-04-01,3191.10009765625,3215.0,3145.0,3165.0,3004.812255859375,4285076
2021-04-05,3171.0,3263.0,3151.0,3238.89990234375,3074.971923828125,5317862
2021-04-06,3275.0,3275.0,3230.0,3264.699951171875,3099.46630859375,2291562
2021-04-07,3259.0,3277.550048828125,3234.800048828125,3271.39990234375,3105.826416015625,2491268
2021-04-08,3270.0,3335.0,3266.050048828125,3317.35009765625,3149.451416015625,2578118
2021-04-09,3354.0,3354.35009765625,3308.0,3322.25,3154.103515625,2911129
2021-04-12,3322.25,3338.10009765625,3213.199951171875,3246.550048828125,3082.23486328125,3791828
2021-04-13,3214.0,3214.0,3073.050048828125,3104.050048828125,2946.947265625,8654596
2021-04-15,3160.300048828125,3237.25,3087.449951171875,3218.949951171875,3056.031494140625,6062760
2021-04-16,3229.0,3247.0,3182.60009765625,3195.14990234375,3033.435791015625,3224657
2021-04-19,3169.0,3189.0,3135.10009765625,3161.800048828125,3001.77392578125,2679106
2021-04-20,3225.0,3225.35009765625,3126.35009765625,3144.550048828125,2985.397705078125,3141893
2021-04-22,3148.0,3148.0,3105.25,3118.800048828125,2960.9501953125,1988980
2021-04-23,3105.0,3119.0,3091.050048828125,3109.5,2952.120849609375,1615309
2021-04-26,3102.050048828125,3153.0,3088.050048828125,3100.800048828125,2943.861328125,2490260
2021-04-27,3106.0,3136.10009765625,3103.0,3132.0,2973.482177734375,1471417
2021-04-28,3149.949951171875,3151.0,3112.0,3124.10009765625,2965.982421875,1639037
2021-04-29,3145.60009765625,3157.35009765625,3105.5,3115.25,2957.580078125,1621395
2021-04-30,3099.0,3132.050048828125,3020.0,3035.64990234375,2882.008544921875,3072305
2021-05-03,3024.89990234375,3055.0,3004.0,3037.0,2883.291015625,1545831
2021-05-04,3062.800048828125,3090.0,3035.0,3049.75,2895.39501953125,1990777
2021-05-05,3070.0,3099.39990234375,3052.39990234375,3095.699951171875,2939.02001953125,1939289
2021-05-06,3105.5,3134.0,3074.0,3111.449951171875,2953.97265625,1791671
2021-05-07,3133.0,3159.85009765625,3111.800048828125,3132.89990234375,2974.3369140625,1912540
2021-05-10,3145.949951171875,3164.199951171875,3125.0,3145.5,2986.299072265625,2137153
2021-05-11,3125.0,3128.10009765625,3091.14990234375,3122.60009765625,2964.558349609375,2415625
2021-05-12,3120.0,3120.0,3070.60009765625,3087.60009765625,2931.32958984375,1978558
2021-05-14,3098.5,3098.5,3040.0,3051.5,2897.05712890625,2043935
2021-05-17,3055.0,3075.199951171875,3036.0,3069.75,2914.38330078125,2890462
2021-05-18,3100.0,3124.0,3078.0,3088.800048828125,2932.468994140625,2098538
2021-05-19,3084.0,3118.0,3067.10009765625,3082.0,2926.0126953125,1986041
2021-05-20,3067.10009765625,3088.800048828125,3052.10009765625,3060.0,2905.12646484375,2329027
2021-05-21,3061.0,3088.199951171875,3055.10009765625,3080.5,2924.589111328125,1685566
2021-05-24,3081.5,3105.0,3072.0,3081.5,2925.53857421875,1652260
2021-05-25,3092.0,3128.25,3082.10009765625,3114.0,2970.8544921875,1841613
2021-05-26,3120.0,3165.0,3103.800048828125,3158.5,3013.30908203125,1923753
2021-05-27,3161.949951171875,3217.75,3161.800048828125,3180.0,3033.82080078125,5959785
2021-05-28,3189.5,3198.0,3135.64990234375,3143.60009765625,2999.093994140625,1763701
2021-05-31,3150.0,3170.35009765625,3128.60009765625,3159.14990234375,3013.929443359375,1652799
2021-06-01,3168.60009765625,3169.949951171875,3132.0,3153.0,3008.06201171875,1377441
2021-06-02,3150.85009765625,3159.449951171875,3115.0,3129.449951171875,2985.594482421875,2240078
2021-06-03,3154.550048828125,3154.550048828125,3122.64990234375,3141.25,2996.85205078125,1281706
2021-06-04,3128.0,3156.85009765625,3125.0,3143.75,2999.237060546875,1836060
2021-06-07,3145.0,3190.449951171875,3133.60009765625,3183.199951171875,3036.8740234375,2559821
2021-06-08,3198.0,3231.0,3187.199951171875,3200.14990234375,3053.04443359375,2574057
2021-06-09,3202.0,3220.0,3186.199951171875,3200.25,3053.139892578125,1710925
2021-06-10,3210.0,3224.0,3193.0,3216.800048828125,3068.92919921875,1874324
2021-06-11,3211.550048828125,3309.0,3211.0,3273.800048828125,3123.308837890625,3452954
2021-06-14,3279.0,3308.699951171875,3270.35009765625,3276.35009765625,3125.74169921875,1847360
2021-06-15,3298.0,3298.0,3251.550048828125,3262.75,3112.76708984375,1304985
2021-06-16,3262.10009765625,3294.699951171875,3253.0,3274.35009765625,3123.833251953125,1635552
2021-06-17,3265.5,3336.050048828125,3260.0,3317.75,3165.23876953125,2273413
2021-06-18,3350.89990234375,3358.0,3275.0,3297.300048828125,3145.72900390625,3380431
2021-06-21,3265.0,3286.0,3251.699951171875,3273.10009765625,3122.64111328125,1130569
2021-06-22,3304.0,3327.050048828125,3285.0,3301.199951171875,3149.44921875,1708688
2021-06-23,3329.0,3329.0,3256.39990234375,3261.39990234375,3111.47900390625,1467104
2021-06-24,3284.0,3383.0,3278.5,3373.60009765625,3218.52099609375,4155204
2021-06-25,3375.25,3399.64990234375,3350.0,3380.800048828125,3225.39111328125,2722861
2021-06-28,3391.5,3391.5,3333.0,3336.75,3183.36572265625,1355238
2021-06-29,3342.0,3366.300048828125,3326.5,3340.85009765625,3187.277099609375,1497322
2021-06-30,3346.0,3382.0,3338.5,3345.75,3191.951904296875,1693146
2021-07-01,3358.0,3362.0,3332.35009765625,3341.5,3187.89697265625,990310
2021-07-02,3331.0,3339.699951171875,3295.199951171875,3325.449951171875,3172.5849609375,1682274
2021-07-05,3342.0,3374.0,3302.0,3321.0,3168.3388671875,1972858
2021-07-06,3313.0,3328.0,3256.10009765625,3262.300048828125,3112.337646484375,2159420
2021-07-07,3275.0,3282.699951171875,3241.60009765625,3274.949951171875,3124.40625,2640710
2021-07-08,3298.0,3298.0,3231.89990234375,3258.5,3108.7119140625,2485811
2021-07-09,3250.0,3282.0,3201.0,3208.14990234375,3060.677001953125,6365067
2021-07-12,3235.0,3236.0,3188.35009765625,3193.10009765625,3046.318603515625,1892226
2021-07-13,3214.0,3214.0,3175.0,3187.550048828125,3041.023681640625,1809339
2021-07-14,3187.0,3222.0,3185.0,3214.550048828125,3066.78271484375,2044279
2021-07-15,3227.60009765625,3231.85009765625,3194.0,3202.949951171875,3062.384521484375,2232968
2021-07-16,3213.0,3219.85009765625,3192.0,3194.800048828125,3054.59228515625,1256526
2021-07-19,3180.0,3199.800048828125,3176.0,3184.60009765625,3044.83984375,1597058
2021-07-20,3184.60009765625,3215.0,3156.14990234375,3205.800048828125,3065.109375,1811945
2021-07-22,3190.0,3224.949951171875,3190.0,3216.35009765625,3075.196533203125,2859334
2021-07-23,3230.0,3241.550048828125,3206.64990234375,3212.85009765625,3071.849853515625,1776193
2021-07-26,3200.0,3224.25,3190.85009765625,3197.550048828125,3057.221435546875,1259611
2021-07-27,3200.0,3210.0,3161.14990234375,3182.949951171875,3043.26220703125,1121367
2021-07-28,3188.0,3204.449951171875,3132.39990234375,3197.800048828125,3057.460693359375,1660654
2021-07-29,3200.25,3225.449951171875,3190.300048828125,3195.800048828125,3055.548095703125,1731997
2021-07-30,3219.0,3223.5,3162.35009765625,3167.449951171875,3028.442138671875,2999943
2021-08-02,3180.0,3224.89990234375,3167.0,3219.39990234375,3078.1123046875,2608669
2021-08-03,3229.0,3290.0,3218.949951171875,3284.89990234375,3140.73828125,3804735
2021-08-04,3300.0,3305.199951171875,3261.199951171875,3273.949951171875,3130.268310546875,2929598
2021-08-05,3275.0,3315.0,3262.5,3283.949951171875,3139.82958984375,2534521
2021-08-06,3272.550048828125,3324.0,3265.0,3309.800048828125,3164.545654296875,2292362
2021-08-09,3323.89990234375,3337.0,3310.0,3322.699951171875,3176.87890625,1510489
2021-08-10,3315.60009765625,3349.89990234375,3315.60009765625,3333.89990234375,3187.587890625,2040777
2021-08-11,3350.0,3360.0,3327.10009765625,3344.199951171875,3197.435302734375,1929707
2021-08-12,3326.0,3368.0,3326.0,3351.75,3204.654296875,1310205
2021-08-13,3360.75,3480.0,3357.5,3463.39990234375,3311.404541015625,4363584
2021-08-16,3460.0,3494.35009765625,3436.5,3472.949951171875,3320.534912109375,2083489
2021-08-17,3482.10009765625,3560.800048828125,3463.0,3553.050048828125,3397.119384765625,4336019
2021-08-18,3573.85009765625,3595.0,3536.60009765625,3560.550048828125,3404.29052734375,2631309
2021-08-20,3506.0,3575.0,3500.0,3559.5,3403.286865234375,2836148
2021-08-23,3580.0,3673.0,3561.89990234375,3637.39990234375,3477.767578125,3744176
2021-08-24,3657.0,3667.35009765625,3594.39990234375,3613.199951171875,3454.630126953125,2511141
2021-08-25,3610.0,3697.75,3607.050048828125,3659.0,3498.419921875,2123263
2021-08-26,3660.0,3687.60009765625,3647.89990234375,3671.85009765625,3510.706298828125,1902533
2021-08-27,3666.0,3729.5,3651.10009765625,3720.14990234375,3556.88671875,3944728
2021-08-30,3715.0,3740.35009765625,3687.60009765625,3701.300048828125,3538.864013671875,2033114
2021-08-31,3709.39990234375,3804.10009765625,3703.449951171875,3786.449951171875,3620.276611328125,3207480
2021-09-01,3796.0,3816.699951171875,3707.0,3714.949951171875,3551.91455078125,2643336
2021-09-02,3734.0,3859.14990234375,3722.0,3836.75,3668.36962890625,3403717
2021-09-03,3825.0,3856.89990234375,3804.550048828125,3842.050048828125,3673.436767578125,1746812
2021-09-06,3849.699951171875,3877.60009765625,3814.0,3852.0,3682.950439453125,1723693
2021-09-07,3864.0,3869.949951171875,3808.25,3815.89990234375,3648.4345703125,1585039
2021-09-08,3810.0,3815.0,3756.0,3774.14990234375,3608.5166015625,4147175
2021-09-09,3789.699951171875,3808.699951171875,3765.0,3791.39990234375,3625.009521484375,1441148
2021-09-13,3767.0,3852.39990234375,3767.0,3845.35009765625,3676.592041015625,1691473
2021-09-14,3849.949951171875,3896.5,3825.0,3885.89990234375,3715.36279296875,1991188
2021-09-15,3882.10009765625,3980.0,3866.0,3954.550048828125,3780.999267578125,2461369
2021-09-16,3930.0,3981.75,3892.10009765625,3903.300048828125,3731.99853515625,2946666
2021-09-17,3920.0,3945.0,3805.0,3827.85009765625,3659.8603515625,6477148
2021-09-20,3809.0,3871.0,3807.85009765625,3823.5,3655.701171875,2002008
2021-09-21,3858.0,3871.550048828125,3821.64990234375,3862.949951171875,3693.419189453125,1568129
2021-09-22,3862.5,3896.85009765625,3852.449951171875,3862.14990234375,3692.654541015625,1744067
2021-09-23,3870.0,3879.0,3835.0,3869.25,3699.443115234375,2003869
2021-09-24,3890.0,3944.39990234375,3855.0,3871.300048828125,3701.403564453125,2320754
2021-09-27,3900.0,3904.0,3802.89990234375,3836.949951171875,3668.560791015625,1673362
2021-09-28,3850.0,3850.0,3751.25,3779.14990234375,3613.296875,2253075
2021-09-29,3759.800048828125,3806.0,3722.14990234375,3791.89990234375,3625.48828125,2489161
2021-09-30,3805.0,3805.0,3750.10009765625,3775.550048828125,3609.855224609375,2252412
2021-10-01,3781.75,3810.0,3725.0,3730.199951171875,3566.49560546875,1578374
2021-10-04,3724.800048828125,3783.64990234375,3707.449951171875,3773.300048828125,3607.703857421875,1356860
2021-10-05,3754.0,3840.0,3741.60009765625,3833.300048828125,3665.07080078125,1877966
2021-10-06,3836.0,3857.449951171875,3795.0,3810.89990234375,3643.653564453125,1678154
2021-10-07,3830.0,3899.0,3820.050048828125,3892.89990234375,3722.055419921875,1647233
2021-10-08,3925.0,3989.89990234375,3900.0,3935.64990234375,3762.92919921875,2934339
2021-10-11,3755.0,3757.5,3660.0,3685.60009765625,3523.85302734375,11845402
2021-10-12,3706.0,3707.0,3630.60009765625,3652.85009765625,3492.5400390625,5752877
2021-10-13,3650.0,3675.449951171875,3645.0,3655.199951171875,3494.786865234375,3545655
2021-10-14,3625.0,3670.0,3608.199951171875,3611.449951171875,3459.582275390625,6442299
2021-10-18,3603.449951171875,3652.699951171875,3601.449951171875,3647.14990234375,3493.78125,3590107
2021-10-19,3669.0,3690.10009765625,3625.199951171875,3634.14990234375,3481.327392578125,3135441
2021-10-20,3612.0,3630.0,3578.300048828125,3608.85009765625,3457.092041015625,2933693
2021-10-21,3604.10009765625,3607.449951171875,3511.25,3532.5,3383.952880859375,4871211
2021-10-22,3560.0,3561.60009765625,3485.0,3498.85009765625,3351.71728515625,2691670
2021-10-25,3503.0,3514.550048828125,3450.0,3492.949951171875,3346.065673828125,2595594
2021-10-26,3494.5,3529.0,3475.0,3482.60009765625,3336.151123046875,3878763
2021-10-27,3483.0,3511.25,3483.0,3489.75,3343.000244140625,2510813
2021-10-28,3518.0,3518.0,3415.0,3421.64990234375,3277.763671875,2424942
2021-10-29,3400.050048828125,3461.0,3385.949951171875,3397.75,3254.868896484375,3960501
2021-11-01,3437.949951171875,3487.0,3412.949951171875,3476.39990234375,3330.211669921875,2020718
2021-11-02,3494.0,3513.60009765625,3469.75,3484.199951171875,3337.683837890625,3087414
2021-11-03,3504.199951171875,3519.89990234375,3466.050048828125,3492.25,3345.39501953125,1537639
2021-11-04,3512.949951171875,3513.25,3505.0,3508.64990234375,3361.105224609375,328991
2021-11-08,3548.0,3548.0,3481.199951171875,3502.75,3355.453369140625,2526082
2021-11-09,3508.0,3535.0,3496.0,3505.699951171875,3358.279052734375,1782692
2021-11-10,3498.0,3519.699951171875,3480.199951171875,3484.300048828125,3337.779541015625,1516489
2021-11-11,3480.0,3510.050048828125,3436.0,3488.199951171875,3341.515625,1284514
2021-11-12,3506.0,3534.14990234375,3485.699951171875,3526.050048828125,3377.773681640625,1747259
2021-11-15,3528.0,3569.60009765625,3528.0,3553.300048828125,3403.877685546875,1809157
2021-11-16,3569.0,3575.550048828125,3542.0,3556.39990234375,3406.847412109375,2013204
2021-11-17,3550.60009765625,3562.85009765625,3506.39990234375,3521.89990234375,3373.7978515625,1632914
2021-11-18,3515.14990234375,3520.85009765625,3451.60009765625,3475.699951171875,3329.541259765625,2136598
2021-11-22,3478.39990234375,3515.949951171875,3440.300048828125,3458.39990234375,3312.968505859375,3167936
2021-11-23,3445.0,3480.949951171875,3407.800048828125,3464.25,3318.572509765625,2153461
2021-11-24,3472.199951171875,3493.050048828125,3424.0,3443.300048828125,3298.50341796875,2161746
2021-11-25,3443.89990234375,3463.0,3434.050048828125,3445.89990234375,3300.994140625,1849619
2021-11-26,3425.0,3490.0,3411.89990234375,3446.85009765625,3301.904296875,1941251
2021-11-29,3447.14990234375,3529.35009765625,3406.449951171875,3502.0,3354.735107421875,2981745
2021-11-30,3491.0,3563.75,3491.0,3529.14990234375,3380.743408203125,5588446
2021-12-01,3535.0,3590.0,3535.0,3577.800048828125,3427.34716796875,2102118
2021-12-02,3589.199951171875,3648.0,3574.10009765625,3642.89990234375,3489.7099609375,3152938
2021-12-03,3646.449951171875,3665.949951171875,3630.85009765625,3640.449951171875,3487.362548828125,2486263
2021-12-06,3640.449951171875,3658.0,3522.0,3536.39990234375,3387.6884765625,1849642
2021-12-07,3562.5,3598.0,3524.300048828125,3584.5,3433.765625,1484458
2021-12-08,3601.0,3646.449951171875,3601.0,3626.89990234375,3474.3828125,1428660
2021-12-09,3610.0,3634.75,3566.0,3601.75,3450.2900390625,1567957
2021-12-10,3585.0,3642.0,3575.10009765625,3636.800048828125,3483.866455078125,1510718
2021-12-13,3650.0,3662.0,3601.699951171875,3609.64990234375,3457.857666015625,1883864
2021-12-14,3605.0,3635.0,3576.699951171875,3623.800048828125,3471.413330078125,1747007
2021-12-15,3620.0,3623.0,3558.14990234375,3570.35009765625,3420.210693359375,1603233
2021-12-16,3582.0,3608.449951171875,3570.0,3581.60009765625,3430.988037109375,2072320
2021-12-17,3602.5,3651.35009765625,3573.699951171875,3584.35009765625,3433.62158203125,4333992
2021-12-20,3589.0,3606.0,3510.14990234375,3556.89990234375,3407.326171875,2312310
2021-12-21,3582.64990234375,3641.199951171875,3566.39990234375,3608.300048828125,3456.56494140625,2340989
2021-12-22,3624.0,3636.800048828125,3606.25,3630.75,3478.071044921875,1224328
2021-12-23,3648.0,3670.5,3630.0,3662.699951171875,3508.67724609375,1792861
2021-12-24,3685.0,3705.0,3644.800048828125,3670.89990234375,3516.532470703125,2209923
2021-12-27,3671.0,3700.0,3653.10009765625,3696.10009765625,3540.6728515625,1534135
2021-12-28,3710.0,3725.0,3693.85009765625,3706.550048828125,3550.683837890625,1456218
2021-12-29,3692.25,3719.949951171875,3685.0,3694.699951171875,3539.331298828125,1456923
2021-12-30,3681.35009765625,3740.0,3680.0,3733.75,3576.73974609375,1966475
2021-12-31,3742.800048828125,3760.0,3731.300048828125,3738.35009765625,3581.146484375,1207141
2022-01-03,3750.0,3830.0,3745.0,3817.75,3657.207275390625,2346158
2022-01-04,3831.10009765625,3889.14990234375,3811.699951171875,3884.75,3721.389404296875,2488606
2022-01-05,3865.0,3870.0,3812.39990234375,3860.949951171875,3698.590576171875,1733031
2022-01-06,3812.0,3835.0,3772.0,3807.449951171875,3647.33984375,1810293
2022-01-07,3820.0,3864.89990234375,3796.39990234375,3853.5,3691.4541015625,2460591
2022-01-10,3978.0,3978.0,3861.0,3879.85009765625,3716.69580078125,3937092
2022-01-11,3856.0,3925.0,3856.0,3915.89990234375,3751.229736328125,1906106
2022-01-12,3925.0,3929.0,3836.550048828125,3859.89990234375,3697.584228515625,3203744
2022-01-13,3918.0,3923.0,3857.0,3897.89990234375,3733.986572265625,6684507
2022-01-14,3877.85009765625,3977.0,3860.050048828125,3968.14990234375,3801.282470703125,3348123
2022-01-17,3992.699951171875,4043.0,3962.300048828125,4019.14990234375,3850.137939453125,3442604
2022-01-18,4033.949951171875,4041.699951171875,3980.0,3990.60009765625,3822.7880859375,2389041
2022-01-19,4012.0,4012.0,3910.5,3914.64990234375,3756.62158203125,3102539
2022-01-20,3910.0,3920.0,3811.0,3826.550048828125,3672.078125,6176776
2022-01-21,3807.0,3851.550048828125,3771.10009765625,3833.5,3678.747802734375,3112358
2022-01-24,3840.0,3849.64990234375,3740.10009765625,3771.35009765625,3619.106689453125,3258414
2022-01-25,3769.5,3809.39990234375,3722.199951171875,3769.89990234375,3617.71533203125,3330501
2022-01-27,3731.0,3733.39990234375,3625.10009765625,3649.25,3501.935546875,5718297
2022-01-28,3646.0,3729.800048828125,3646.0,3690.050048828125,3541.088623046875,3143862
2022-01-31,3749.0,3758.0,3721.39990234375,3736.25,3585.423828125,2739393
2022-02-01,3770.0,3808.0,3736.39990234375,3800.64990234375,3647.223388671875,2105169
2022-02-02,3827.89990234375,3864.0,3800.64990234375,3856.199951171875,3700.531005859375,1984212
2022-02-03,3851.0,3882.5,3816.050048828125,3824.60009765625,3670.206787109375,1960538
2022-02-04,3815.300048828125,3824.699951171875,3769.0,3814.89990234375,3660.898193359375,2307366
2022-02-07,3791.0,3831.800048828125,3756.14990234375,3779.0,3626.447998046875,1919149
2022-02-08,3791.550048828125,3799.699951171875,3721.0,3743.449951171875,3592.33251953125,2946443
2022-02-09,3750.0,3777.949951171875,3746.10009765625,3760.550048828125,3608.742431640625,1638721
2022-02-10,3789.800048828125,3789.800048828125,3758.0,3770.35009765625,3618.1474609375,2112459
2022-02-11,3752.5,3752.5,3690.0,3694.949951171875,3545.79052734375,3851488
2022-02-14,3724.0,3793.25,3710.0,3733.75,3583.0244140625,5951745
2022-02-15,3786.0,3835.0,3748.0,3817.800048828125,3663.68115234375,3931683
2022-02-16,3844.0,3854.10009765625,3806.0,3813.10009765625,3659.17138671875,3256906
2022-02-17,3825.0,3835.0,3779.0,3784.199951171875,3631.43798828125,3134372
2022-02-18,3769.0,3815.949951171875,3757.60009765625,3793.89990234375,3640.746337890625,3688883
2022-02-21,3810.0,3827.800048828125,3705.550048828125,3719.39990234375,3569.254150390625,7465922
2022-02-22,3650.0,3667.89990234375,3570.0,3586.39990234375,3441.62255859375,5408531
2022-02-23,3611.0,3622.89990234375,3555.64990234375,3563.800048828125,3419.93505859375,2426203
2022-02-24,3474.0,3483.85009765625,3391.10009765625,3401.64990234375,3264.3310546875,5039136
2022-02-25,3468.0,3530.0,3462.0,3520.75,3378.623291015625,2549723
2022-02-28,3490.0,3563.75,3455.89990234375,3554.199951171875,3410.72265625,3288942
2022-03-02,3552.5,3571.949951171875,3506.0,3546.14990234375,3402.9970703125,2761341
2022-03-03,3562.85009765625,3578.60009765625,3530.10009765625,3544.39990234375,3401.31787109375,1928039
2022-03-04,3501.5,3561.199951171875,3487.050048828125,3524.35009765625,3382.07763671875,2370257
2022-03-07,3450.0,3548.0,3431.550048828125,3484.89990234375,3344.22021484375,3054130
2022-03-08,3460.0,3609.0,3460.0,3599.949951171875,3454.625732421875,3300992
2022-03-09,3605.0,3654.0,3597.050048828125,3632.60009765625,3485.957763671875,2719654
2022-03-10,3684.0,3684.0,3615.0,3620.949951171875,3474.778076171875,2005441
2022-03-11,3603.25,3639.85009765625,3592.85009765625,3599.14990234375,3453.85791015625,1623423
2022-03-14,3580.0,3648.35009765625,3580.0,3643.0,3495.938232421875,1765688
2022-03-15,3659.0,3659.0,3585.39990234375,3593.89990234375,3448.819580078125,3651133
2022-03-16,3640.5,3668.0,3616.25,3655.89990234375,3508.31689453125,3090475
2022-03-17,3696.60009765625,3710.0,3660.300048828125,3672.75,3524.48681640625,3600452
2022-03-21,3696.0,3713.949951171875,3615.0,3626.699951171875,3480.29541015625,2413831
2022-03-22,3640.0,3711.0,3625.0,3700.949951171875,3551.548583984375,2907611
2022-03-23,3708.0,3729.800048828125,3690.0,3712.39990234375,3562.53662109375,1596195
2022-03-24,3700.0,3758.199951171875,3695.0,3749.85009765625,3598.474609375,1879046
2022-03-25,3759.89990234375,3779.5,3672.0,3707.449951171875,3557.7861328125,1690133
2022-03-28,3695.0,3713.0,3661.199951171875,3707.699951171875,3558.025634765625,1760990
2022-03-29,3694.75,3722.0,3691.0,3705.35009765625,3555.771240234375,2689063
2022-03-30,3738.0,3738.0,3706.199951171875,3731.550048828125,3580.91357421875,1583455
2022-03-31,3740.0,3754.64990234375,3720.199951171875,3739.949951171875,3588.97412109375,2168110
2022-04-01,3748.0,3763.0,3728.050048828125,3758.75,3607.015625,1387014
2022-04-04,3762.0,3780.0,3737.10009765625,3770.35009765625,3618.1474609375,1472994
2022-04-05,3772.0,3835.60009765625,3772.0,3814.800048828125,3660.802490234375,2314947
2022-04-06,3809.300048828125,3809.300048828125,3731.14990234375,3755.35009765625,3603.75244140625,2051729
2022-04-07,3745.5,3745.5,3679.0,3684.14990234375,3535.427001953125,2494829
2022-04-08,3690.0,3705.0,3642.5,3685.64990234375,3536.866455078125,2296773
2022-04-11,3690.0,3712.35009765625,3656.10009765625,3696.39990234375,3547.181884765625,2291660
2022-04-12,3683.0,3739.0,3648.35009765625,3691.10009765625,3542.096435546875,4483476
2022-04-13,3707.0,3709.85009765625,3655.550048828125,3661.949951171875,3514.123291015625,1621672
2022-04-18,3610.0,3610.0,3522.5,3528.050048828125,3385.62841796875,3820792
2022-04-19,3550.0,3563.550048828125,3439.14990234375,3471.89990234375,3331.745361328125,3170014
2022-04-20,3500.0,3569.14990234375,3480.0,3556.800048828125,3413.217529296875,2640370
2022-04-21,3580.0,3644.0,3567.39990234375,3628.64990234375,3482.1669921875,2280996
2022-04-22,3581.10009765625,3617.0,3571.5,3612.550048828125,3466.71728515625,1581465
2022-04-25,3558.0,3584.0,3533.10009765625,3548.199951171875,3404.96533203125,1960694
2022-04-26,3575.14990234375,3587.89990234375,3518.14990234375,3546.300048828125,3403.14208984375,1943469
2022-04-27,3546.0,3568.449951171875,3506.300048828125,3561.199951171875,3417.440185546875,1727648
2022-04-28,3588.0,3604.39990234375,3538.050048828125,3584.300048828125,3439.607421875,1703660
2022-04-29,3597.0,3623.25,3536.85009765625,3546.699951171875,3403.525146484375,2051115
2022-05-02,3519.89990234375,3547.949951171875,3492.75,3542.39990234375,3399.398681640625,1324161
2022-05-04,3538.5,3545.449951171875,3465.300048828125,3479.75,3339.2783203125,2305825
2022-05-05,3512.10009765625,3533.0,3485.35009765625,3513.39990234375,3371.569091796875,1612262
2022-05-06,3459.0,3474.5,3424.5,3432.60009765625,3294.031494140625,2010812
2022-05-09,3398.0,3456.0,3346.85009765625,3445.10009765625,3306.02685546875,2481830
2022-05-10,3434.0,3464.800048828125,3422.0,3438.75,3299.933349609375,1622685
2022-05-11,3435.0,3448.449951171875,3382.14990234375,3412.0,3274.262939453125,1841769
2022-05-12,3378.0,3449.699951171875,3350.10009765625,3408.64990234375,3271.048095703125,2807195
2022-05-13,3435.0,3439.89990234375,3382.14990234375,3414.89990234375,3277.0458984375,2187823
2022-05-16,3415.0,3430.0,3366.60009765625,3376.800048828125,3240.483642578125,1195813
2022-05-17,3370.0,3467.0,3350.39990234375,3451.60009765625,3312.264404296875,1754076
2022-05-18,3465.0,3495.0,3443.050048828125,3448.800048828125,3309.577392578125,1866781
2022-05-19,3397.0,3405.0,3230.0,3261.949951171875,3130.270263671875,4642963
2022-05-20,3310.0,3313.89990234375,3270.050048828125,3293.0,3160.067138671875,3065125
2022-05-23,3304.800048828125,3338.89990234375,3267.0,3321.75,3187.656005859375,2293690
2022-05-24,3315.14990234375,3324.85009765625,3275.60009765625,3288.0,3155.26904296875,1711510
2022-05-25,3292.85009765625,3292.85009765625,3154.050048828125,3167.64990234375,3060.2529296875,3548046
2022-05-26,3191.0,3241.5,3180.550048828125,3226.949951171875,3117.542724609375,2813186
2022-05-27,3253.199951171875,3278.89990234375,3229.199951171875,3261.300048828125,3150.727783203125,3103153
2022-05-30,3297.0,3386.60009765625,3286.35009765625,3375.25,3260.814453125,2094624
2022-05-31,3354.14990234375,3383.39990234375,3325.0,3364.35009765625,3250.2841796875,4840965
2022-06-01,3388.0,3388.0,3340.050048828125,3355.199951171875,3241.4443359375,1493835
2022-06-02,3355.0,3432.0,3346.300048828125,3423.0,3306.945556640625,2657939
2022-06-03,3459.39990234375,3477.300048828125,3431.199951171875,3440.14990234375,3323.51416015625,1913622
2022-06-06,3418.0,3453.0,3377.14990234375,3430.949951171875,3314.6259765625,1084210
2022-06-07,3401.050048828125,3418.85009765625,3356.0,3362.699951171875,3248.690185546875,2308256
2022-06-08,3380.14990234375,3413.949951171875,3346.5,3404.14990234375,3288.734619140625,2185707
2022-06-09,3385.0,3437.0,3353.10009765625,3427.10009765625,3310.906494140625,1279197
2022-06-10,3382.0,3393.0,3352.0,3359.89990234375,3245.984619140625,1527582
2022-06-13,3290.0,3293.0,3192.449951171875,3219.60009765625,3110.44189453125,3030921
2022-06-14,3190.0,3238.89990234375,3174.699951171875,3210.550048828125,3101.69873046875,2611493
2022-06-15,3218.5,3234.0,3201.0,3206.300048828125,3097.593017578125,1404536
2022-06-16,3240.0,3244.85009765625,3133.050048828125,3142.0,3035.47265625,2032028
2022-06-17,3092.0,3118.75,3023.85009765625,3088.89990234375,2984.173095703125,5240434
2022-06-20,3094.0,3138.75,3069.0,3112.39990234375,3006.876708984375,1502769
